"Series","Date","Value"
"Otherb",2009-12-01,64659
"Otherb",2010-01-01,66823
"Otherb",2010-02-01,65602
"Otherb",2010-03-01,72079
"Otherb",2010-04-01,91317
"Otherb",2010-05-01,92537
"Otherb",2010-06-01,105312
"Otherb",2010-07-01,123151
"Otherb",2010-08-01,151447
"Otherb",2010-09-01,154278
"Otherb",2010-10-01,141902
"Otherb",2010-11-01,133031
"Otherb",2010-12-01,163830
"Otherb",2011-01-01,144506
"Otherb",2011-02-01,144684
"Otherb",2011-03-01,99246
"Otherb",2011-04-01,97577
"Otherb",2011-05-01,96348
"Otherb",2011-06-01,90822
"Otherb",2011-07-01,84763
"Otherb",2011-08-01,95405
"Otherb",2011-09-01,79760
"Otherb",2011-10-01,75192
"Otherb",2011-11-01,72812
"Otherb",2011-12-01,67118
"Otherb",2012-01-01,62528
"Otherb",2012-02-01,64815
"Otherb",2012-03-01,403662
"Otherb",2012-04-01,372257
"Otherb",2012-05-01,82003
"Otherb",2012-06-01,42547
"Otherb",2012-07-01,40945
"Otherb",2012-08-01,38749
"Otherb",2012-09-01,37173
"Otherb",2012-10-01,35178
"Otherb",2012-11-01,33328
"Otherb",2012-12-01,31546
"Otherb",2013-01-01,104669
"Otherb",2013-02-01,103453
"Otherb",2013-03-01,122631
"Otherb",2013-04-01,211250
"Otherb",2013-05-01,591016
"Otherb",2013-06-01,585580
"Otherb",2013-07-01,659775
"Otherb",2013-08-01,603738
"Otherb",2013-09-01,298150
"Otherb",2013-10-01,282963
"Otherb",2013-11-01,270672
"Otherb",2013-12-01,260565
"Otherb",2014-01-01,252277
"Otherb",2014-02-01,260465
"Otherb",2014-03-01,350870
"Otherb",2014-04-01,358740
"Otherb",2014-05-01,360671
"Otherb",2014-06-01,353403
"Otherb",2014-07-01,354201
"Otherb",2014-08-01,402985
"Otherb",2014-09-01,477314
"Otherb",2014-10-01,494716
"Otherb",2014-11-01,491394
"Otherb",2014-12-01,492833
"Otherb",2015-01-01,496016
"Otherb",2015-02-01,493565
"Otherb",2015-03-01,489166
"Otherb",2015-04-01,482797
"Otherb",2015-05-01,483013
"Otherb",2015-06-01,437257
"Otherb",2015-07-01,429461
"Otherb",2015-08-01,415029
"Otherb",2015-09-01,398948
"Otherb",2015-10-01,426876
"Otherb",2015-11-01,371379
"Otherb",2015-12-01,359735
"Otherb",2016-01-01,344775
"Otherb",2016-02-01,334110
"Otherb",2016-03-01,320090
"Otherb",2016-04-01,307334
"Otherb",2016-05-01,295436
"Otherb",2016-06-01,286797
"Otherb",2016-07-01,270310
"Otherb",2016-08-01,259167
"Otherb",2016-09-01,249855
"Otherb",2016-10-01,177006
"Otherb",2016-11-01,174742
"Otherb",2016-12-01,222174
"Otherb",2017-01-01,169086
"Otherb",2017-02-01,160996
"Otherb",2017-03-01,154169
"Otherb",2017-04-01,200684
"Otherb",2017-05-01,142577
"Otherb",2017-06-01,138138
"Otherb",2017-07-01,133399
"Otherb",2017-08-01,125156
"Otherb",2017-09-01,5936
"Otherb",2017-10-01,9904
"Otherb",2017-11-01,10887
"Otherb",2017-12-01,9546
"Otherb",2018-01-01,9579
"Otherb",2018-02-01,9985
"Otherb",2018-03-01,13098
"Otherb",2018-04-01,11719
"Otherb",2018-05-01,11507
"Otherb",2018-06-01,13016
"Otherb",2018-07-01,9963
"Otherb",2018-08-01,10419
"Otherb",2018-09-01,10246
"Otherb",2018-10-01,13685
"Otherb",2018-11-01,11840
"Otherb",2018-12-01,11532
"Otherb",2019-01-01,11338
"Otherb",2019-02-01,10558
"Otherb",2019-03-01,10818
"Otherb",2019-04-01,10228
"Otherb",2019-05-01,9864
"Otherb",2019-06-01,9508
"Otherb",2019-07-01,9101
"Otherb",2019-08-01,8578
"Otherb",2019-09-01,21314
"Otherb",2019-10-01,10083
"Otherb",2019-11-01,10076
"Otherb",2019-12-01,4067
"Otherb",2020-01-01,11241
"Otherb",2020-02-01,82572
"Otherb",2020-03-01,31882
"Otherb",2020-04-01,14908
"Otherb",2020-05-01,29320
"Otherb",2020-06-01,49986
"Otherb",2020-07-01,74967
"Otherb",2020-08-01,70851
"Otherb",2020-09-01,34048
"Otherb",2020-10-01,113972
"Otherb",2020-11-01,11391
"Otherb",2020-12-01,29247
"Otherb",2021-01-01,44594
"Otherb",2021-02-01,24033
"Otherb",2021-03-01,36199
"Otherb",2021-04-01,67634
"Otherb",2021-05-01,256259
"Otherb",2021-06-01,43757
"Otherb",2021-07-01,77630
"Otherb",2021-08-01,0
"Otherb",2021-09-01,13499
"Otherb",2021-10-01,15987
"Otherb",2021-11-01,18425
"Otherb",2021-12-01,18289
"Otherb",2022-01-01,22037
"Otherb",2022-02-01,31410
"Otherb",2022-03-01,49011
"Otherb",2022-04-01,56323
"Otherb",2022-05-01,61066
"Otherb",2022-06-01,97306
"Otherb",2022-07-01,128441
"Otherb",2022-08-01,150955
"Otherb",2022-09-01,102016
"Otherb",2022-10-01,138255
"Otherb",2022-11-01,159974
"Otherb",2022-12-01,55410
"Otherb",2023-01-01,64092
"Otherb",2023-02-01,260489
"Otherb",2023-03-01,273318
"Otherb",2023-04-01,269041
"Otherb",2023-05-01,282193
"Otherb",2023-06-01,293159
"Otherb",2023-07-01,302669
"Otherb",2023-08-01,325188
"Leasing transactions (total of items 146 to 149)",2008-01-01,2703954
"Leasing transactions (total of items 146 to 149)",2008-02-01,2671435
"Leasing transactions (total of items 146 to 149)",2008-03-01,2656779
"Leasing transactions (total of items 146 to 149)",2008-04-01,2667008
"Leasing transactions (total of items 146 to 149)",2008-05-01,2672037
"Leasing transactions (total of items 146 to 149)",2008-06-01,2669770
"Leasing transactions (total of items 146 to 149)",2008-07-01,2679749
"Leasing transactions (total of items 146 to 149)",2008-08-01,2647623
"Leasing transactions (total of items 146 to 149)",2008-09-01,2692309
"Leasing transactions (total of items 146 to 149)",2008-10-01,2701199
"Leasing transactions (total of items 146 to 149)",2008-11-01,2710370
"Leasing transactions (total of items 146 to 149)",2008-12-01,2663031
"Leasing transactions (total of items 146 to 149)",2009-01-01,2541076
"Leasing transactions (total of items 146 to 149)",2009-02-01,2471059
"Leasing transactions (total of items 146 to 149)",2009-03-01,2425811
"Leasing transactions (total of items 146 to 149)",2009-04-01,2366155
"Leasing transactions (total of items 146 to 149)",2009-05-01,2316351
"Leasing transactions (total of items 146 to 149)",2009-06-01,2281382
"Leasing transactions (total of items 146 to 149)",2009-07-01,2161889
"Leasing transactions (total of items 146 to 149)",2009-08-01,2118789
"Leasing transactions (total of items 146 to 149)",2009-09-01,2061848
"Leasing transactions (total of items 146 to 149)",2009-10-01,2055518
"Leasing transactions (total of items 146 to 149)",2009-11-01,1985012
"Leasing transactions (total of items 146 to 149)",2009-12-01,1957683
"Leasing transactions (total of items 146 to 149)",2010-01-01,1830565
"Leasing transactions (total of items 146 to 149)",2010-02-01,1765745
"Leasing transactions (total of items 146 to 149)",2010-03-01,1733018
"Leasing transactions (total of items 146 to 149)",2010-04-01,1709870
"Leasing transactions (total of items 146 to 149)",2010-05-01,1668383
"Leasing transactions (total of items 146 to 149)",2010-06-01,1634441
"Leasing transactions (total of items 146 to 149)",2010-07-01,1597237
"Leasing transactions (total of items 146 to 149)",2010-08-01,1511768
"Leasing transactions (total of items 146 to 149)",2010-09-01,1477374
"Leasing transactions (total of items 146 to 149)",2010-10-01,3433789
"Leasing transactions (total of items 146 to 149)",2010-11-01,3362324
"Leasing transactions (total of items 146 to 149)",2010-12-01,3246455
"Leasing transactions (total of items 146 to 149)",2011-01-01,3174995
"Leasing transactions (total of items 146 to 149)",2011-02-01,3065796
"Leasing transactions (total of items 146 to 149)",2011-03-01,2968118
"Leasing transactions (total of items 146 to 149)",2011-04-01,2892205
"Leasing transactions (total of items 146 to 149)",2011-05-01,2772143
"Leasing transactions (total of items 146 to 149)",2011-06-01,2666083
"Leasing transactions (total of items 146 to 149)",2011-07-01,2570164
"Leasing transactions (total of items 146 to 149)",2011-08-01,2473654
"Leasing transactions (total of items 146 to 149)",2011-09-01,2326818
"Leasing transactions (total of items 146 to 149)",2011-10-01,2253443
"Leasing transactions (total of items 146 to 149)",2011-11-01,2211563
"Leasing transactions (total of items 146 to 149)",2011-12-01,2099128
"Leasing transactions (total of items 146 to 149)",2012-01-01,2061483
"Leasing transactions (total of items 146 to 149)",2012-02-01,1962661
"Leasing transactions (total of items 146 to 149)",2012-03-01,1966247
"Leasing transactions (total of items 146 to 149)",2012-04-01,1907882
"Leasing transactions (total of items 146 to 149)",2012-05-01,1859848
"Leasing transactions (total of items 146 to 149)",2012-06-01,1794853
"Leasing transactions (total of items 146 to 149)",2012-07-01,1729164
"Leasing transactions (total of items 146 to 149)",2012-08-01,1652559
"Leasing transactions (total of items 146 to 149)",2012-09-01,1606427
"Leasing transactions (total of items 146 to 149)",2012-10-01,1558912
"Leasing transactions (total of items 146 to 149)",2012-11-01,1496214
"Leasing transactions (total of items 146 to 149)",2012-12-01,1456558
"Leasing transactions (total of items 146 to 149)",2013-01-01,1426739
"Leasing transactions (total of items 146 to 149)",2013-02-01,1420495
"Leasing transactions (total of items 146 to 149)",2013-03-01,1394973
"Leasing transactions (total of items 146 to 149)",2013-04-01,1360941
"Leasing transactions (total of items 146 to 149)",2013-05-01,1349514
"Leasing transactions (total of items 146 to 149)",2013-06-01,1344183
"Leasing transactions (total of items 146 to 149)",2013-07-01,1331782
"Leasing transactions (total of items 146 to 149)",2013-08-01,1329074
"Leasing transactions (total of items 146 to 149)",2013-09-01,1312168
"Leasing transactions (total of items 146 to 149)",2013-10-01,1316390
"Leasing transactions (total of items 146 to 149)",2013-11-01,1341561
"Leasing transactions (total of items 146 to 149)",2013-12-01,1344639
"Leasing transactions (total of items 146 to 149)",2014-01-01,1356727
"Leasing transactions (total of items 146 to 149)",2014-02-01,1358366
"Leasing transactions (total of items 146 to 149)",2014-03-01,1345776
"Leasing transactions (total of items 146 to 149)",2014-04-01,1353334
"Leasing transactions (total of items 146 to 149)",2014-05-01,1344256
"Leasing transactions (total of items 146 to 149)",2014-06-01,1369549
"Leasing transactions (total of items 146 to 149)",2014-07-01,1354895
"Leasing transactions (total of items 146 to 149)",2014-08-01,1326083
"Leasing transactions (total of items 146 to 149)",2014-09-01,1303439
"Leasing transactions (total of items 146 to 149)",2014-10-01,1304404
"Leasing transactions (total of items 146 to 149)",2014-11-01,1299992
"Leasing transactions (total of items 146 to 149)",2014-12-01,1405489
"Leasing transactions (total of items 146 to 149)",2015-01-01,1432656
"Leasing transactions (total of items 146 to 149)",2015-02-01,1426673
"Leasing transactions (total of items 146 to 149)",2015-03-01,1467426
"Leasing transactions (total of items 146 to 149)",2015-04-01,1474550
"Leasing transactions (total of items 146 to 149)",2015-05-01,1479765
"Leasing transactions (total of items 146 to 149)",2015-06-01,1478875
"Leasing transactions (total of items 146 to 149)",2015-07-01,1455525
"Leasing transactions (total of items 146 to 149)",2015-08-01,1447627
"Leasing transactions (total of items 146 to 149)",2015-09-01,1446053
"Leasing transactions (total of items 146 to 149)",2015-10-01,1440660
"Leasing transactions (total of items 146 to 149)",2015-11-01,1448088
"Leasing transactions (total of items 146 to 149)",2015-12-01,1453123
"Leasing transactions (total of items 146 to 149)",2016-01-01,1430050
"Leasing transactions (total of items 146 to 149)",2016-02-01,1419181
"Leasing transactions (total of items 146 to 149)",2016-03-01,1432438
"Leasing transactions (total of items 146 to 149)",2016-04-01,1423594
"Leasing transactions (total of items 146 to 149)",2016-05-01,1347670
"Leasing transactions (total of items 146 to 149)",2016-06-01,1358739
"Leasing transactions (total of items 146 to 149)",2016-07-01,1323389
"Leasing transactions (total of items 146 to 149)",2016-08-01,1227758
"Leasing transactions (total of items 146 to 149)",2016-09-01,1270991
"Leasing transactions (total of items 146 to 149)",2016-10-01,1296228
"Leasing transactions (total of items 146 to 149)",2016-11-01,1341355
"Leasing transactions (total of items 146 to 149)",2016-12-01,1353454
"Leasing transactions (total of items 146 to 149)",2017-01-01,1320698
"Leasing transactions (total of items 146 to 149)",2017-02-01,1274384
"Leasing transactions (total of items 146 to 149)",2017-03-01,1320278
"Leasing transactions (total of items 146 to 149)",2017-04-01,1274595
"Leasing transactions (total of items 146 to 149)",2017-05-01,1223509
"Leasing transactions (total of items 146 to 149)",2017-06-01,1224564
"Leasing transactions (total of items 146 to 149)",2017-07-01,1249208
"Leasing transactions (total of items 146 to 149)",2017-08-01,1217605
"Leasing transactions (total of items 146 to 149)",2017-09-01,1188171
"Leasing transactions (total of items 146 to 149)",2017-10-01,1152006
"Leasing transactions (total of items 146 to 149)",2017-11-01,1138237
"Leasing transactions (total of items 146 to 149)",2017-12-01,1147013
"Leasing transactions (total of items 146 to 149)",2018-01-01,1110053
"Leasing transactions (total of items 146 to 149)",2018-02-01,1080972
"Leasing transactions (total of items 146 to 149)",2018-03-01,1075667
"Leasing transactions (total of items 146 to 149)",2018-04-01,1065558
"Leasing transactions (total of items 146 to 149)",2018-05-01,1079137
"Leasing transactions (total of items 146 to 149)",2018-06-01,1085439
"Leasing transactions (total of items 146 to 149)",2018-07-01,1084339
"Leasing transactions (total of items 146 to 149)",2018-08-01,1113799
"Leasing transactions (total of items 146 to 149)",2018-09-01,1119727
"Leasing transactions (total of items 146 to 149)",2018-10-01,1115602
"Leasing transactions (total of items 146 to 149)",2018-11-01,1131314
"Leasing transactions (total of items 146 to 149)",2018-12-01,1139630
